id,address,postal_code,price,url,bedrooms,bathrooms,area,latitude,longitude
5996,"5826 Killarney Cir, San Jose, CA 95138",95138,1575000,https://www.zillow.com/homedetails/5826-Killarney-Cir-San-Jose-CA-95138/19812753_zpid/,4.0,4.0,2485,37.278159,-121.764043
5997,"1885 Crestmont Dr, San Jose, CA 95124",95124,1460000,https://www.zillow.com/homedetails/1885-Crestmont-Dr-San-Jose-CA-95124/19689127_zpid/,4.0,2.5,2042,37.280316,-121.921667
5998,"1786 Commodore Dr, San Jose, CA 95133",95133,1388000,https://www.zillow.com/homedetails/1786-Commodore-Dr-San-Jose-CA-95133/19571995_zpid/,5.0,3.0,2533,37.372377,-121.867521
5999,"4025 Holly Dr, San Jose, CA 95127",95127,285000,https://www.zillow.com/homedetails/4025-Holly-Dr-San-Jose-CA-95127/54772006_zpid/,4.0,3.5,2813,37.38956500000001,-121.828259
6000,"5451 Del Oro Dr, San Jose, CA 95124",95124,1610000,https://www.zillow.com/homedetails/5451-Del-Oro-Dr-San-Jose-CA-95124/19747920_zpid/,4.0,3.0,2241,37.239023,-121.920701
6001,"1714 Cabana Dr, San Jose, CA 95125",95125,2600000,https://www.zillow.com/homedetails/1714-Cabana-Dr-San-Jose-CA-95125/19593877_zpid/,3.0,3.0,3866,37.287591,-121.916294
6002,"545 Flagg Ave, San Jose, CA 95128",95128,870000,https://www.zillow.com/homedetails/545-Flagg-Ave-San-Jose-CA-95128/19586132_zpid/,3.0,2.0,1077,37.318175,-121.933185
6003,"7383 Forsum Rd, San Jose, CA 95138",95138,100000,https://www.zillow.com/homedetails/7383-Forsum-Rd-San-Jose-CA-95138/19810844_zpid/,4.0,3.0,1827,37.231759,-121.759625
6004,"661 Fenley Ave, San Jose, CA 95117",95117,1200000,https://www.zillow.com/homedetails/661-Fenley-Ave-San-Jose-CA-95117/153278519_zpid/,3.0,2.5,1816,37.314756,-121.957013
6005,"1306 Shawn Dr UNIT 2, San Jose, CA 95118",95118,550000,https://www.zillow.com/homedetails/1306-Shawn-Dr-UNIT-2-San-Jose-CA-95118/19759590_zpid/,2.0,1.0,903,37.259569,-121.885167
6006,"189 Kenbrook Cir, San Jose, CA 95111",95111,580000,https://www.zillow.com/homedetails/189-Kenbrook-Cir-San-Jose-CA-95111/19736963_zpid/,2.0,2.0,1008,37.287395,-121.83999
6007,"656 Encore Way, San Jose, CA 95134",95134,750000,https://www.zillow.com/homedetails/656-Encore-Way-San-Jose-CA-95134/19489769_zpid/,1.0,1.0,776,37.401218,-121.920624
6008,"4425 Norwalk Dr APT 22, San Jose, CA 95129",95129,710000,https://www.zillow.com/homedetails/4425-Norwalk-Dr-APT-22-San-Jose-CA-95129/19603089_zpid/,2.0,1.0,924,37.318896,-121.981004
6009,"2660 Sturla Dr, San Jose, CA 95148",95148,1320000,https://www.zillow.com/homedetails/2660-Sturla-Dr-San-Jose-CA-95148/19803352_zpid/,,,2857,37.322306,-121.79891200000002
6010,"1153 Sierra Madres Ter, San Jose, CA 95126",95126,910000,https://www.zillow.com/homedetails/1153-Sierra-Madres-Ter-San-Jose-CA-95126/79844620_zpid/,2.0,3.0,1127,37.347003,-121.924555
6011,"1153 Sierra Madres Ter, San Jose, CA 95126",95126,910000,https://www.zillow.com/homedetails/1153-Sierra-Madres-Ter-San-Jose-CA-95126/79844620_zpid/,2.0,3.0,1127,37.347003,-121.924555
6012,"451 N 18th St, San Jose, CA 95112",95112,930000,https://www.zillow.com/homedetails/451-N-18th-St-San-Jose-CA-95112/19569564_zpid/,2.0,1.0,1080,37.351788,-121.879396
6013,"1391 Melwood Dr, San Jose, CA 95118",95118,1000000,https://www.zillow.com/homedetails/1391-Melwood-Dr-San-Jose-CA-95118/19757267_zpid/,3.0,2.0,1080,37.249445,-121.889391
6014,"2451 Tammey Ct, San Jose, CA 95116",95116,199000,https://www.zillow.com/homedetails/2451-Tammey-Ct-San-Jose-CA-95116/61323154_zpid/,3.0,2.5,1440,37.362424,-121.843311
6015,"6984 Polvadero Dr, San Jose, CA 95119",95119,875000,https://www.zillow.com/homedetails/6984-Polvadero-Dr-San-Jose-CA-95119/19840065_zpid/,3.0,2.5,1508,37.225338,-121.781095
6016,"333 Santana Row APT 311, San Jose, CA 95128",95128,1150000,https://www.zillow.com/homedetails/333-Santana-Row-APT-311-San-Jose-CA-95128/82958250_zpid/,1.0,1.5,1099,37.321933,-121.948188
6017,"432 S Monroe St, San Jose, CA 95128",95128,1410000,https://www.zillow.com/homedetails/432-S-Monroe-St-San-Jose-CA-95128/19586301_zpid/,3.0,2.0,1138,37.320585,-121.942942
6018,"2215 Pettigrew Dr, San Jose, CA 95148",95148,126363,https://www.zillow.com/homedetails/2215-Pettigrew-Dr-San-Jose-CA-95148/19803686_zpid/,3.0,2.5,1450,37.31708,-121.807559
6019,"1578 Adrian Way, San Jose, CA 95122",95122,826000,https://www.zillow.com/homedetails/1578-Adrian-Way-San-Jose-CA-95122/19726947_zpid/,4.0,2.0,1352,37.33997700000001,-121.828006
6020,"2104 Shortridge Ave # B, San Jose, CA 95116",95116,830000,https://www.zillow.com/homedetails/2104-Shortridge-Ave-B-San-Jose-CA-95116/19718732_zpid/,4.0,2.0,1652,37.355003,-121.848085
6021,"1480 Endicott Dr, San Jose, CA 95122",95122,850000,https://www.zillow.com/homedetails/1480-Endicott-Dr-San-Jose-CA-95122/19727227_zpid/,4.0,2.0,1352,37.342176,-121.827957
6022,"408 N 3rd St, San Jose, CA 95112",95112,1265000,https://www.zillow.com/homedetails/408-N-3rd-St-San-Jose-CA-95112/19568721_zpid/,3.0,2.0,1600,37.34403,-121.893134
6023,"1394 Oslo Ln, San Jose, CA 95118",95118,1244000,https://www.zillow.com/homedetails/1394-Oslo-Ln-San-Jose-CA-95118/19755350_zpid/,3.0,2.0,1288,37.238094,-121.888438
6024,"2561 Lilliput Ln, San Jose, CA 95116",95116,701000,https://www.zillow.com/homedetails/2561-Lilliput-Ln-San-Jose-CA-95116/19723789_zpid/,4.0,3.0,1576,37.352277,-121.831215
6025,"1732 Cooley Dr, San Jose, CA 95116",95116,600000,https://www.zillow.com/homedetails/1732-Cooley-Dr-San-Jose-CA-95116/19719143_zpid/,4.0,2.0,1651,37.348278,-121.84943
6026,"546 Arleta Ave, San Jose, CA 95128",95128,1175000,https://www.zillow.com/homedetails/546-Arleta-Ave-San-Jose-CA-95128/19586054_zpid/,3.0,2.0,1657,37.318282,-121.929404
6027,"199 Prague Dr, San Jose, CA 95119",95119,247500,https://www.zillow.com/homedetails/199-Prague-Dr-San-Jose-CA-95119/19839273_zpid/,4.0,2.1,2256,37.22759600000001,-121.787803
6028,"2708 Lavender Ter, San Jose, CA 95111",95111,970000,https://www.zillow.com/homedetails/2708-Lavender-Ter-San-Jose-CA-95111/116157638_zpid/,4.0,3.0,2124,37.295879,-121.8465
6029,"250 Wildhorse Ct, San Jose, CA 95138",95138,1178000,https://www.zillow.com/homedetails/250-Wildhorse-Ct-San-Jose-CA-95138/79841553_zpid/,3.0,2.5,2141,37.237618,-121.759338
6030,"1209 Delmas Ave, San Jose, CA 95125",95125,1440000,https://www.zillow.com/homedetails/1209-Delmas-Ave-San-Jose-CA-95125/82961998_zpid/,4.0,3.0,1974,37.310501,-121.892502
6031,"440 Coe Ave, San Jose, CA 95125",95125,1200000,https://www.zillow.com/homedetails/440-Coe-Ave-San-Jose-CA-95125/19577963_zpid/,4.0,2.0,2077,37.314946,-121.894278
6032,"1960 W Hedding St, San Jose, CA 95126",95126,1500000,https://www.zillow.com/homedetails/1960-W-Hedding-St-San-Jose-CA-95126/19582992_zpid/,4.0,2.5,2252,37.332155,-121.933819
6033,"1960 W Hedding St, San Jose, CA 95126",95126,1500000,https://www.zillow.com/homedetails/1960-W-Hedding-St-San-Jose-CA-95126/19582992_zpid/,4.0,2.5,2252,37.332155,-121.933819
6034,"538 S Park Dr, San Jose, CA 95129",95129,2125000,https://www.zillow.com/homedetails/538-S-Park-Dr-San-Jose-CA-95129/19651055_zpid/,5.0,3.0,2239,37.317229,-121.992315
6035,"3891 Vista Point Ct, San Jose, CA 95148",95148,2231000,https://www.zillow.com/homedetails/3891-Vista-Point-Ct-San-Jose-CA-95148/166728799_zpid/,5.0,5.5,4507,37.332913,-121.766603
6036,"5873 Pistoia Way, San Jose, CA 95138",95138,1640000,https://www.zillow.com/homedetails/5873-Pistoia-Way-San-Jose-CA-95138/19812739_zpid/,3.0,3.0,2413,37.277418,-121.762999
6037,"2670 Meadowfield Ln, San Jose, CA 95135",95135,2175000,https://www.zillow.com/homedetails/2670-Meadowfield-Ln-San-Jose-CA-95135/19795578_zpid/,5.0,4.0,3493,37.277035,-121.74693899999998
6038,"259 N Capitol Ave UNIT 124, San Jose, CA 95127",95127,475000,https://www.zillow.com/homedetails/259-N-Capitol-Ave-UNIT-124-San-Jose-CA-95127/19722134_zpid/,2.0,2.0,955,37.36864,-121.844181
6039,"1375 Lick Ave APT 730, San Jose, CA 95110",95110,490000,https://www.zillow.com/homedetails/1375-Lick-Ave-APT-730-San-Jose-CA-95110/82963425_zpid/,1.0,1.0,733,37.311023,-121.882291
6040,"166 Damsen Dr, San Jose, CA 95116",95116,522000,https://www.zillow.com/homedetails/166-Damsen-Dr-San-Jose-CA-95116/19724855_zpid/,2.0,2.0,974,37.36295300000001,-121.845406
6041,"1137 S 8th St, San Jose, CA 95112",95112,625000,https://www.zillow.com/homedetails/1137-S-8th-St-San-Jose-CA-95112/19714263_zpid/,2.0,1.0,1191,37.322488,-121.870756
6042,"2548 Yerba Hills Ct, San Jose, CA 95121",95121,732000,https://www.zillow.com/homedetails/2548-Yerba-Hills-Ct-San-Jose-CA-95121/19807890_zpid/,3.0,2.0,1050,37.299861,-121.777479
6043,"167 Dale Dr, San Jose, CA 95127",95127,710000,https://www.zillow.com/homedetails/167-Dale-Dr-San-Jose-CA-95127/19782097_zpid/,3.0,2.0,1053,37.366024,-121.822693
6044,"1647 Mcginness Ave, San Jose, CA 95127",95127,735000,https://www.zillow.com/homedetails/1647-Mcginness-Ave-San-Jose-CA-95127/19728882_zpid/,3.0,2.0,1120,37.344484,-121.818041
6045,"3346 Kimber Ct APT 15, San Jose, CA 95124",95124,760000,https://www.zillow.com/homedetails/3346-Kimber-Ct-APT-15-San-Jose-CA-95124/19676021_zpid/,2.0,2.0,1193,37.264142,-121.921588
6046,"151 S 4th St, San Jose, CA 95112",95112,799000,https://www.zillow.com/homedetails/151-S-4th-St-San-Jose-CA-95112/19712169_zpid/,2.0,3.0,1458,37.334097,-121.885009
6047,"38 N Almaden Blvd UNIT 123, San Jose, CA 95110",95110,1010000,https://www.zillow.com/homedetails/38-N-Almaden-Blvd-UNIT-123-San-Jose-CA-95110/82959224_zpid/,1.0,2.0,1567,37.335078,-121.895462
6048,"6570 Kaneko Dr, San Jose, CA 95119",95119,893000,https://www.zillow.com/homedetails/6570-Kaneko-Dr-San-Jose-CA-95119/19839041_zpid/,3.0,2.0,1137,37.232923,-121.78945
6049,"3178 Sylvan Dr, San Jose, CA 95148",95148,840000,https://www.zillow.com/homedetails/3178-Sylvan-Dr-San-Jose-CA-95148/19787501_zpid/,3.0,2.0,1351,37.343991,-121.803955
6050,"2531 Los Coches Ave, San Jose, CA 95128",95128,1250000,https://www.zillow.com/homedetails/2531-Los-Coches-Ave-San-Jose-CA-95128/19584796_zpid/,3.0,1.0,1140,37.322778,-121.938396
6051,"4655 Columbia River Ct, San Jose, CA 95136",95136,400000,https://www.zillow.com/homedetails/4655-Columbia-River-Ct-San-Jose-CA-95136/19701884_zpid/,4.0,2.5,1760,37.263802,-121.864769
6052,"3334 City Lights Pl, San Jose, CA 95136",95136,785000,https://www.zillow.com/homedetails/3334-City-Lights-Pl-San-Jose-CA-95136/19706729_zpid/,3.0,3.0,1443,37.277073,-121.856847
6053,"3085 Melchester Dr, San Jose, CA 95132",95132,1051000,https://www.zillow.com/homedetails/3085-Melchester-Dr-San-Jose-CA-95132/19770109_zpid/,4.0,2.0,1480,37.407756,-121.864662
6054,"2692 Camino Del Rey, San Jose, CA 95132",95132,1038000,https://www.zillow.com/homedetails/2692-Camino-Del-Rey-San-Jose-CA-95132/19564040_zpid/,4.0,2.0,1480,37.394202,-121.868991
6055,"3398 Mira Vista Cir, San Jose, CA 95132",95132,1089000,https://www.zillow.com/homedetails/3398-Mira-Vista-Cir-San-Jose-CA-95132/19777135_zpid/,4.0,2.0,1645,37.392339,-121.83962
6056,"1121 Longshore Dr, San Jose, CA 95128",95128,930000,https://www.zillow.com/homedetails/1121-Longshore-Dr-San-Jose-CA-95128/19588867_zpid/,3.0,3.0,1758,37.306948,-121.939834
6057,"766 Batista Dr, San Jose, CA 95136",95136,1011000,https://www.zillow.com/homedetails/766-Batista-Dr-San-Jose-CA-95136/69303248_zpid/,3.0,3.0,2099,37.286942,-121.863535
6058,"2238 Los Gatos Almaden Rd, San Jose, CA 95124",95124,1475000,https://www.zillow.com/homedetails/2238-Los-Gatos-Almaden-Rd-San-Jose-CA-95124/19746555_zpid/,3.0,3.0,1907,37.243051,-121.93965
6059,"5775 Cohasset Way, San Jose, CA 95123",95123,925000,https://www.zillow.com/homedetails/5775-Cohasset-Way-San-Jose-CA-95123/19827839_zpid/,4.0,2.0,1400,37.247393,-121.809501
6060,"903 Cape Point Pl, San Jose, CA 95133",95133,1200000,https://www.zillow.com/homedetails/903-Cape-Point-Pl-San-Jose-CA-95133/19571816_zpid/,4.0,2.0,1843,37.374703,-121.865278
6061,"535 Glenburry Way, San Jose, CA 95123",95123,1060000,https://www.zillow.com/homedetails/535-Glenburry-Way-San-Jose-CA-95123/19708934_zpid/,4.0,3.0,1852,37.253776,-121.84648500000002
6062,"1628 Hallbrook Dr, San Jose, CA 95124",95124,1190000,https://www.zillow.com/homedetails/1628-Hallbrook-Dr-San-Jose-CA-95124/19698211_zpid/,3.0,3.0,1628,37.259202,-121.903994
6063,"1040 Banyan Ct, San Jose, CA 95131",95131,1440000,https://www.zillow.com/homedetails/1040-Banyan-Ct-San-Jose-CA-95131/82950515_zpid/,4.0,3.0,2150,37.391759,-121.903386
6064,"1399 Stanton Way, San Jose, CA 95131",95131,1660000,https://www.zillow.com/homedetails/1399-Stanton-Way-San-Jose-CA-95131/19561315_zpid/,5.0,3.0,2516,37.376956,-121.885073
6065,"4054 Lakeside Dr, San Jose, CA 95148",95148,1688000,https://www.zillow.com/homedetails/4054-Lakeside-Dr-San-Jose-CA-95148/19794877_zpid/,5.0,3.0,2609,37.317869,-121.774008
6066,"6008 Majorca Ct, San Jose, CA 95120",95120,300000,https://www.zillow.com/homedetails/6008-Majorca-Ct-San-Jose-CA-95120/19761098_zpid/,5.0,3.0,1958,37.228411,-121.893334
6067,"1291 Pampas Dr, San Jose, CA 95120",95120,1330000,https://www.zillow.com/homedetails/1291-Pampas-Dr-San-Jose-CA-95120/19762830_zpid/,4.0,2.0,2173,37.226113,-121.875823
6068,"5984 Via Madero Dr, San Jose, CA 95120",95120,1605000,https://www.zillow.com/homedetails/5984-Via-Madero-Dr-San-Jose-CA-95120/19760951_zpid/,5.0,3.0,2512,37.227603,-121.899331
6069,"1245 Trestlewood Ln, San Jose, CA 95138",95138,1700000,https://www.zillow.com/homedetails/1245-Trestlewood-Ln-San-Jose-CA-95138/63066487_zpid/,4.0,4.0,3000,37.291246,-121.80598700000002
6070,"716 Seawood Way, San Jose, CA 95120",95120,1779000,https://www.zillow.com/homedetails/716-Seawood-Way-San-Jose-CA-95120/19837486_zpid/,5.0,3.0,2465,37.208282,-121.825918
6071,"1002 Mazzone Dr, San Jose, CA 95120",95120,1799950,https://www.zillow.com/homedetails/1002-Mazzone-Dr-San-Jose-CA-95120/19835116_zpid/,4.0,3.0,2655,37.233666,-121.863857
6072,"3866 Quail Canyon Rd, San Jose, CA 95148",95148,2266000,https://www.zillow.com/homedetails/3866-Quail-Canyon-Rd-San-Jose-CA-95148/19790243_zpid/,5.0,6.0,5172,37.344476,-121.773034
6073,"7071 Blue Hill Dr, San Jose, CA 95129",95129,2780000,https://www.zillow.com/homedetails/7071-Blue-Hill-Dr-San-Jose-CA-95129/19640845_zpid/,5.0,5.0,2687,37.304782,-122.028314
6074,"1497 Eden Ave, San Jose, CA 95117",95117,1300000,https://www.zillow.com/homedetails/1497-Eden-Ave-San-Jose-CA-95117/153281830_zpid/,0.0,,2117,37.297001,-121.954741
6075,"1049 S Daniel Way, San Jose, CA 95128",95128,1200000,https://www.zillow.com/homedetails/1049-S-Daniel-Way-San-Jose-CA-95128/19586987_zpid/,3.0,3.0,1950,37.308173,-121.941715
6076,"3780 Woodcreek Ln, San Jose, CA 95117",95117,1339000,https://www.zillow.com/homedetails/3780-Woodcreek-Ln-San-Jose-CA-95117/19603980_zpid/,5.0,2.5,2376,37.303875,-121.967577
6077,"915 Chabrant Way, San Jose, CA 95125",95125,925000,https://www.zillow.com/homedetails/915-Chabrant-Way-San-Jose-CA-95125/19578643_zpid/,3.0,2.0,1320,37.310608,-121.897898
6078,"1419 Flickinger Ave, San Jose, CA 95131",95131,1170000,https://www.zillow.com/homedetails/1419-Flickinger-Ave-San-Jose-CA-95131/19565485_zpid/,3.0,2.0,1770,37.385864,-121.874167
6079,"1310 Saddle Rack St APT 416, San Jose, CA 95126",95126,915000,https://www.zillow.com/homedetails/1310-Saddle-Rack-St-APT-416-San-Jose-CA-95126/63065384_zpid/,2.0,2.0,1311,37.319792,-121.911944
6080,"1310 Saddle Rack St APT 416, San Jose, CA 95126",95126,915000,https://www.zillow.com/homedetails/1310-Saddle-Rack-St-APT-416-San-Jose-CA-95126/63065384_zpid/,2.0,2.0,1311,37.319792,-121.911944
6081,"1823 Tampa Way, San Jose, CA 95122",95122,731000,https://www.zillow.com/homedetails/1823-Tampa-Way-San-Jose-CA-95122/19730143_zpid/,3.0,2.0,1040,37.330044,-121.8351
6082,"2023 Sunset View Pl, San Jose, CA 95116",95116,750000,https://www.zillow.com/homedetails/2023-Sunset-View-Pl-San-Jose-CA-95116/19718690_zpid/,3.0,2.0,1103,37.353537,-121.846901
6083,"1174 Leeward Dr, San Jose, CA 95122",95122,765000,https://www.zillow.com/homedetails/1174-Leeward-Dr-San-Jose-CA-95122/19727735_zpid/,3.0,1.5,1062,37.347347,-121.829235
6084,"3248 Mattos Ave, San Jose, CA 95132",95132,1170000,https://www.zillow.com/homedetails/3248-Mattos-Ave-San-Jose-CA-95132/19771255_zpid/,3.0,2.0,1402,37.403758,-121.851798
6085,"1217 Sierra Village Way, San Jose, CA 95132",95132,1215000,https://www.zillow.com/homedetails/1217-Sierra-Village-Way-San-Jose-CA-95132/19774733_zpid/,3.0,3.0,1556,37.393346,-121.858538
6086,"4962 Paseo Tranquillo, San Jose, CA 95118",95118,887500,https://www.zillow.com/homedetails/4962-Paseo-Tranquillo-San-Jose-CA-95118/19760013_zpid/,3.0,2.0,1395,37.251512,-121.903539
6087,"1548 Prosperity Ct, San Jose, CA 95131",95131,1150000,https://www.zillow.com/homedetails/1548-Prosperity-Ct-San-Jose-CA-95131/19565629_zpid/,3.0,3.0,1265,37.387056,-121.880003
6088,"4039 San Ysidro Way, San Jose, CA 95111",95111,168000,https://www.zillow.com/homedetails/4039-San-Ysidro-Way-San-Jose-CA-95111/19733129_zpid/,5.0,2.0,1497,37.280133,-121.830888
6089,"1927 Panama Ave, San Jose, CA 95122",95122,875000,https://www.zillow.com/homedetails/1927-Panama-Ave-San-Jose-CA-95122/19730099_zpid/,4.0,1.5,1359,37.327718,-121.835164
6090,"6121 Country Club Pkwy, San Jose, CA 95138",95138,995000,https://www.zillow.com/homedetails/6121-Country-Club-Pkwy-San-Jose-CA-95138/19812244_zpid/,2.0,2.0,1590,37.28103,-121.768127
6091,"1758 Cross Way UNIT 255, San Jose, CA 95125",95125,1075000,https://www.zillow.com/homedetails/1758-Cross-Way-UNIT-255-San-Jose-CA-95125/121042815_zpid/,3.0,2.5,1533,37.304456,-121.879908
6092,"1717 Winston St, San Jose, CA 95131",95131,1100000,https://www.zillow.com/homedetails/1717-Winston-St-San-Jose-CA-95131/19561049_zpid/,3.0,2.5,1666,37.37432800000001,-121.875239
6093,"1443 Hamilton Way, San Jose, CA 95125",95125,1225000,https://www.zillow.com/homedetails/1443-Hamilton-Way-San-Jose-CA-95125/19682067_zpid/,4.0,5.0,3425,37.295335,-121.906681
6094,"868 Clintonia Ave, San Jose, CA 95125",95125,1470000,https://www.zillow.com/homedetails/868-Clintonia-Ave-San-Jose-CA-95125/19577743_zpid/,2.0,2.0,1466,37.316131,-121.899728
6095,"1276 Prevost St, San Jose, CA 95125",95125,1625000,https://www.zillow.com/homedetails/1276-Prevost-St-San-Jose-CA-95125/19683757_zpid/,3.0,3.0,1722,37.311391,-121.888281
6096,"7140 Via Solana, San Jose, CA 95135",95135,1110000,https://www.zillow.com/homedetails/7140-Via-Solana-San-Jose-CA-95135/19799487_zpid/,2.0,2.0,1707,37.294103,-121.748063
6097,"1426 Norvella St, San Jose, CA 95122",95122,740000,https://www.zillow.com/homedetails/1426-Norvella-St-San-Jose-CA-95122/19726697_zpid/,3.0,2.0,1100,37.341224,-121.831478
6098,"2828 Sand Point Dr, San Jose, CA 95148",95148,950000,https://www.zillow.com/homedetails/2828-Sand-Point-Dr-San-Jose-CA-95148/19803114_zpid/,4.0,2.0,1415,37.322719,-121.803527
6099,"922 Chapman St, San Jose, CA 95126",95126,1400000,https://www.zillow.com/homedetails/922-Chapman-St-San-Jose-CA-95126/54770559_zpid/,3.0,1.0,1529,37.338811,-121.926608
6100,"922 Chapman St, San Jose, CA 95126",95126,1400000,https://www.zillow.com/homedetails/922-Chapman-St-San-Jose-CA-95126/54770559_zpid/,3.0,1.0,1529,37.338811,-121.926608
6101,"3652 Lisbon Ct, San Jose, CA 95132",95132,1100000,https://www.zillow.com/homedetails/3652-Lisbon-Ct-San-Jose-CA-95132/19486656_zpid/,4.0,2.0,1480,37.421307,-121.860178
6102,"1416 Ridgewood Dr, San Jose, CA 95118",95118,1270000,https://www.zillow.com/homedetails/1416-Ridgewood-Dr-San-Jose-CA-95118/19757372_zpid/,3.0,2.0,1556,37.247191,-121.890219
6103,"5264 Dent Ave, San Jose, CA 95118",95118,1300000,https://www.zillow.com/homedetails/5264-Dent-Ave-San-Jose-CA-95118/19757574_zpid/,3.0,2.0,1212,37.247456,-121.896427
6104,"286 Cresta Vista Way, San Jose, CA 95119",95119,1200000,https://www.zillow.com/homedetails/286-Cresta-Vista-Way-San-Jose-CA-95119/19838688_zpid/,4.0,2.0,1735,37.233302,-121.798447
6105,"34 Southfield Ct, San Jose, CA 95138",95138,950000,https://www.zillow.com/homedetails/34-Southfield-Ct-San-Jose-CA-95138/19810559_zpid/,4.0,3.0,1521,37.244026,-121.780301
6106,"443 Knollcrest Ave, San Jose, CA 95138",95138,985000,https://www.zillow.com/homedetails/443-Knollcrest-Ave-San-Jose-CA-95138/19811200_zpid/,4.0,3.0,1643,37.241863,-121.76317
6107,"3634 Norwood Ave, San Jose, CA 95148",95148,1150000,https://www.zillow.com/homedetails/3634-Norwood-Ave-San-Jose-CA-95148/19791050_zpid/,4.0,2.0,1902,37.333074,-121.774899
6108,"849 Eden Ave, San Jose, CA 95117",95117,1450000,https://www.zillow.com/homedetails/849-Eden-Ave-San-Jose-CA-95117/19605076_zpid/,4.0,2.0,1673,37.311904,-121.954823
6109,"1420 Davis St, San Jose, CA 95126",95126,1150000,https://www.zillow.com/homedetails/1420-Davis-St-San-Jose-CA-95126/19581701_zpid/,3.0,3.0,1568,37.338508,-121.93031299999998
6110,"1420 Davis St, San Jose, CA 95126",95126,1150000,https://www.zillow.com/homedetails/1420-Davis-St-San-Jose-CA-95126/19581701_zpid/,3.0,3.0,1568,37.338508,-121.93031299999998
6111,"3286 Payne Ave, San Jose, CA 95117",95117,1370000,https://www.zillow.com/homedetails/3286-Payne-Ave-San-Jose-CA-95117/59683218_zpid/,3.0,3.0,1817,37.301321,-121.956142
6112,"6655 San Anselmo Way, San Jose, CA 95119",95119,1165000,https://www.zillow.com/homedetails/6655-San-Anselmo-Way-San-Jose-CA-95119/19839269_zpid/,5.0,3.0,2563,37.229216,-121.789509
6113,"1240 Woodflower Way, San Jose, CA 95117",95117,1520000,https://www.zillow.com/homedetails/1240-Woodflower-Way-San-Jose-CA-95117/19604015_zpid/,4.0,2.0,1794,37.302264,-121.966649
6114,"2768 Sunbonnet Ct, San Jose, CA 95125",95125,1450000,https://www.zillow.com/homedetails/2768-Sunbonnet-Ct-San-Jose-CA-95125/51074434_zpid/,5.0,3.0,2377,37.282935,-121.878163
6115,"1711 Willowhurst Ave, San Jose, CA 95125",95125,1775000,https://www.zillow.com/homedetails/1711-Willowhurst-Ave-San-Jose-CA-95125/19593639_zpid/,3.0,2.0,1478,37.293719,-121.916168
6116,"4523 Madoc Way, San Jose, CA 95130",95130,1460000,https://www.zillow.com/homedetails/4523-Madoc-Way-San-Jose-CA-95130/112097352_zpid/,4.0,2.0,1602,37.282325,-121.981816
6117,"5109 Yucatan Way, San Jose, CA 95118",95118,1551000,https://www.zillow.com/homedetails/5109-Yucatan-Way-San-Jose-CA-95118/19759034_zpid/,4.0,3.0,2331,37.251777,-121.893035
6118,"4929 Rio Vista Ave, San Jose, CA 95129",95129,1880000,https://www.zillow.com/homedetails/4929-Rio-Vista-Ave-San-Jose-CA-95129/19602439_zpid/,5.0,3.0,1772,37.321499,-121.98907
6119,"6934 Dartmoor Way, San Jose, CA 95129",95129,2100000,https://www.zillow.com/homedetails/6934-Dartmoor-Way-San-Jose-CA-95129/19641286_zpid/,4.0,3.0,2465,37.296474,-122.026252
6120,"6144 Mcabee Rd, San Jose, CA 95120",95120,1801000,https://www.zillow.com/homedetails/6144-Mcabee-Rd-San-Jose-CA-95120/19762565_zpid/,6.0,2.5,2744,37.230144,-121.875816
6121,"1261 Chateau Dr, San Jose, CA 95120",95120,1499000,https://www.zillow.com/homedetails/1261-Chateau-Dr-San-Jose-CA-95120/19765452_zpid/,4.0,2.5,2749,37.210041,-121.866883
6122,"22 Torregata Loop, San Jose, CA 95134",95134,675000,https://www.zillow.com/homedetails/22-Torregata-Loop-San-Jose-CA-95134/19490066_zpid/,2.0,2.0,850,37.415468,-121.956761
6123,"562 Laswell Ave, San Jose, CA 95128",95128,682000,https://www.zillow.com/homedetails/562-Laswell-Ave-San-Jose-CA-95128/19586081_zpid/,2.0,1.0,968,37.317649,-121.930407
6124,"1879 Seville Way, San Jose, CA 95131",95131,761000,https://www.zillow.com/homedetails/1879-Seville-Way-San-Jose-CA-95131/19565927_zpid/,2.0,1.0,846,37.382243,-121.873564
6125,"5779 Southpine Dr, San Jose, CA 95138",95138,830000,https://www.zillow.com/homedetails/5779-Southpine-Dr-San-Jose-CA-95138/19810306_zpid/,4.0,3.0,1521,37.246747,-121.784072
6126,"4034 Payne Ave, San Jose, CA 95117",95117,1200006,https://www.zillow.com/homedetails/4034-Payne-Ave-San-Jose-CA-95117/19612085_zpid/,3.0,2.0,1248,37.300747,-121.971965
6127,"3637 Kendra Way, San Jose, CA 95130",95130,1305000,https://www.zillow.com/homedetails/3637-Kendra-Way-San-Jose-CA-95130/19612277_zpid/,3.0,2.0,1581,37.296971,-121.964403
6128,"3637 Kendra Way, San Jose, CA 95130",95130,1305000,https://www.zillow.com/homedetails/3637-Kendra-Way-San-Jose-CA-95130/19612277_zpid/,3.0,2.0,1581,37.296971,-121.964403
6129,"1764 Ringwood Ave, San Jose, CA 95131",95131,1000000,https://www.zillow.com/homedetails/1764-Ringwood-Ave-San-Jose-CA-95131/79842404_zpid/,4.0,3.5,2170,37.388543,-121.893446
